Code,Issuer,Type,Underlying,Strike,Maturity,Moneyless,Ratio,Last,%Change,Gearing,EffGearing,IV,Premium,Delta,Turnover,Outstanding,%Outstanding,Calllevel,Issued,AdjLast,Time
21205,GS,EU/CALL,0700,395.2,2019-12-24,-18.964,100,0.048,-9.434,69.2083,11.9299,28.5325,20.4094,0.172377,138210,1010000,0.673333,0,150000000,4.80000004172325,2019-08-22 15:00:00
21206,GS,EU/CALL,0700,388.2,2020-01-24,-16.857,100,0.084,-5.618,39.5476,9.61574,29.549,19.3859,0.243143,379290,220000,0.146667,0,150000000,8.39999988675117,2019-08-22 15:00:00
21207,GS,EU/CALL,0388,288.2,2020-02-24,-14.547,100,0.061,-4.688,41.2459,10.4012,24.4858,16.9714,0.252175,82930,800000,0.533333,0,150000000,6.10000006854534,2019-08-22 15:00:00
21208,SG,EU/CALL,0728,3.99,2020-01-31,-13.031,1,0.14,-14.634,25.2143,8.11603,31.559,16.9972,0.321882,3189840,10212000,25.53,0,40000000,0.140000000596046,2019-08-22 15:00:00
21210,SG,EU/CALL,0268,7.88,2020-01-31,-3.141,5,0.295,0,5.17966,3.00785,77.266,22.4476,0.580704,520800,275000,0.55,0,50000000,1.47499993443489,2019-08-22 15:00:00
21211,SG,EU/CALL,2282,16.63,2020-01-22,-38.123,10,0.079,-5.952,15.2405,4.53421,65.9597,44.6844,0.297511,82676,0,0,0,70000000,0.790000036358833,2019-08-22 15:00:00
21217,SG,EU/CALL,0016,145.88,2020-01-31,-28.303,10,0.068,-25.275,167.206,13.1584,27.5538,28.9006,0.078696,0,50000,0.25,0,20000000,0.68000003695488,2019-08-22 15:00:00
21221,SG,EU/CALL,0763,26.67,2019-12-20,-28.53,10,0.126,0,16.4683,5.0995,63.5579,34.6024,0.309656,0,0,0,0,40000000,1.26000002026558,2019-08-22 15:00:00
21229,SG,EU/PUT,1299,80,2019-11-04,4.849,10,0.62,16.981,12.3065,-7.54149,29.163,3.27654,-0.612808,55500,80000,0.2,0,40000000,6.20000004768372,2019-08-22 15:00:00
21230,SG,EU/CALL,0388,315.2,2020-01-24,-25.278,50,0.048,-4,104.833,12.3965,26.7707,26.2321,0.11825,5760,0,0,0,80000000,2.40000002086163,2019-08-22 15:00:00
21241,SG,EU/PUT,0005,62.57,2019-11-22,10.062,10,0.65,4.839,8.74615,-8.50927,11.0583,1.37203,-0.972915,28600,200000,0.4,0,50000000,6.49999976158142,2019-08-22 15:00:00
21242,SG,EU/PUT,2318,90,2020-01-31,-0.607,10,0.55,0,16.4636,-7.69851,22.9354,6.68139,-0.467607,16500,125000,0.208333,0,60000000,5.50000011920929,2019-08-22 15:00:00
21243,SG,EU/CALL,0700,376.08,2019-10-21,-13.209,100,0.027,-15.625,123.037,18.1022,27.3896,14.0217,0.147128,47370,690000,0.345,0,200000000,2.70000007003546,2019-08-22 15:00:00
21244,HS,EU/CALL,2823,16.9,2020-03-23,-15.912,5,0.07,-4.11,41.6571,9.95355,24.5978,18.3128,0.23894,1570440,497000,0.62125,0,80000000,0.350000001490116,2019-08-22 15:00:00
21246,UB,EU/CALL,0288,6.88,2019-12-30,-4.878,10,0.076,-8.434,8.63158,4.38987,58.0878,16.4634,0.508582,369850,1455000,1.455,0,100000000,0.759999975562096,2019-08-22 15:00:00
21247,HS,EU/CALL,0700,408.18,2019-12-24,-22.872,100,0.034,-8.108,97.7059,12.6443,28.7222,23.8952,0.129412,1100610,5580000,6.975,0,80000000,3.4000001847744,2019-08-22 15:00:00
21248,HS,EU/CALL,2318,109.98,2019-12-27,-21.458,10,0.071,-6.579,127.535,14.2252,26.0561,22.2419,0.111539,2130300,1565000,2.40769,0,65000000,0.710000023245811,2019-08-22 15:00:00
21249,HS,EU/CALL,3188,48.88,2020-01-31,-13.939,10,0.122,-4.688,35.1639,9.65259,27.6427,16.7832,0.274503,1388590,1950000,3.9,0,50000000,1.22000001370907,2019-08-22 15:00:00
21251,HS,EU/PUT,2822,14.06,2020-11-02,-3.83,10,0.145,0,10.0828,-4.15674,25.9249,13.7483,-0.412262,0,536000,0.67,0,80000000,1.44999995827675,2019-08-22 15:00:00
21253,HS,EU/CALL,0939,6.81,2019-12-24,-18.024,1,0.052,-8.772,110.962,14.8774,23.7827,18.9255,0.134077,421621,3971000,7.942,0,50000000,0.0520000010728836,2019-08-22 15:00:00
21256,HS,EU/CALL,1398,5.91,2019-12-20,-20.122,1,0.033,-13.158,149.091,15.7696,23.9088,20.7927,0.105772,56199,2650000,5.3,0,50000000,0.0329999998211861,2019-08-22 15:00:00
21257,MB,EU/CALL,1113,72.88,2020-02-04,-33.971,5,0.043,0,253.023,14.2926,26.3691,34.3658,0.0564873,0,3252500,8.13125,0,40000000,0.215000007301569,2019-08-22 15:00:00
21260,JP,EU/PUT,1810,8.88,2020-03-31,-0.225,10,0.12,0.84,7.41667,-3.14754,44.3532,13.7079,-0.424388,150170,1480000,1.48,0,100000000,1.19999997317791,2019-08-22 15:00:00
21269,VT,EU/CALL,2628,23.33,2020-01-24,-28.895,5,0.051,-10.526,70.9804,10.0069,32.4586,30.3039,0.140981,0,600000,1,0,60000000,0.254999995231628,2019-08-22 15:00:00
21274,VT,EU/CALL,0011,209.2,2020-01-22,-24.376,50,0.042,-25,80.0952,11.1822,29.2861,25.6243,0.139611,0,0,0,0,60000000,2.09999997168779,2019-08-22 15:00:00
21277,VT,EU/CALL,0066,61.88,2020-03-27,-29.727,10,0.045,-19.643,106,11.3867,25.1973,30.6709,0.107422,455,130000,0.325,0,40000000,0.450000017881393,2019-08-22 15:00:00
21279,VT,EU/CALL,0386,5.78,2020-03-06,-24.838,1,0.074,-17.778,62.5676,9.85143,29.2034,26.4363,0.157453,0,338000,0.845,0,40000000,0.0740000009536743,2019-08-22 15:00:00
21280,VT,EU/PUT,2628,20.5,2019-12-20,13.26,10,0.285,1.786,6.35088,-4.64574,30.2674,2.48619,-0.731512,0,0,0,0,70000000,2.84999996423721,2019-08-22 15:00:00
21281,HT,EU/CALL,2382,92.93,2020-02-21,12.33,100,0.239,-3.239,4.43515,3.11446,58.4293,10.217,0.702222,253980,7490000,7.49,0,100000000,23.8999992609024,2019-08-22 15:00:00
21282,HT,EU/CALL,0941,74.85,2019-12-30,-13.066,10,0.054,-22.857,122.593,16.5796,21.2901,13.8822,0.135241,4437300,10345000,17.2417,0,60000000,0.540000014007092,2019-08-22 15:00:00
21286,JP,EU/CALL,1816,2.28,2019-11-29,-8.571,1,0.135,-6.25,15.5556,6.46985,46.3615,15,0.415919,194130,998000,1.996,0,50000000,0.135000005364418,2019-08-22 15:00:00
21287,HT,EU/CALL,1211,53,2020-01-24,-31.188,10,0.099,-40,40.8081,7.61598,41.3762,33.6386,0.186629,3305550,885000,2.2125,0,40000000,0.989999994635582,2019-08-22 15:00:00
21289,UB,EU/CALL,0700,370.2,2019-12-24,-11.439,100,0.102,-8.929,32.5686,9.82069,29.9594,14.5093,0.301538,2120,90000,0.03,0,300000000,10.1999998092651,2019-08-22 15:00:00
21292,UB,EU/PUT,HSI,29000,2019-10-30,11.407,12000,0,0,7.88811,-6.51448,25.4687,1.27065,-0.82586,0,0,0,0,300000000,0,2019-08-22 15:00:00
21293,UB,EU/CALL,2333,6.5,2020-01-22,-30.785,1,0.3,1.695,16.5667,5.01545,57.9398,36.8209,0.302743,0,0,0,0,30000000,0.300000011920929,2019-08-22 15:00:00
21295,SG,EU/CALL,2628,23.93,2019-11-26,-32.21,5,0.016,-11.111,226.25,14.1743,33.2793,32.6519,0.0626488,21890,60000,0.0857143,0,70000000,0.0800000037997961,2019-08-22 15:00:00
21297,SG,EU/PUT,0027,51.83,2019-10-24,5.884,10,0.485,8.989,10.0928,-6.13027,38.3544,4.02451,-0.607392,253650,0,0,0,40000000,4.85000014305115,2019-08-22 15:00:00
21298,SG,EU/CALL,1928,46.93,2019-10-24,-30.724,10,0.016,-23.81,224.375,14.0433,42.4131,31.1699,0.0625883,3920,0,0,0,70000000,0.160000007599592,2019-08-22 15:00:00
21300,SG,EU/PUT,1928,36.31,2020-01-22,1.142,10,0.38,5.556,9.44737,-4.78681,35.0119,9.4429,-0.506681,406740,60000,0.12,0,50000000,3.79999995231628,2019-08-22 15:00:00
21308,CS,EU/CALL,1579,50.88,2020-04-29,-10.369,50,0.208,-6.306,4.43269,2.54732,79.2918,32.9284,0.574666,1102380,13840000,34.6,0,40000000,10.4000002145767,2019-08-22 15:00:00
21310,CS,EU/CALL,3883,12.88,2020-01-22,-17.949,10,0.2,1.523,5.46,2.82038,94.2161,36.2637,0.516553,267110,1150000,2.875,0,40000000,2.00000002980232,2019-08-22 15:00:00
21311,CS,EU/CALL,1093,15.9,2020-03-31,-4.743,10,0.205,5.67,7.40488,3.94311,49.0774,18.2477,0.532502,480020,0,0,0,70000000,2.04999998211861,2019-08-22 15:00:00
21312,GS,EU/CALL,2628,21.93,2019-12-24,-21.16,10,0.028,-6.667,64.6429,11.0328,31.129,22.7072,0.170673,26480,820000,0.82,0,100000000,0.280000008642673,2019-08-22 15:00:00
21313,GS,EU/CALL,1398,6.4,2019-12-24,-30.081,1,0.023,-4.167,213.913,14.4696,28.2698,30.5488,0.0676423,0,0,0,0,80000000,0.0230000000447035,2019-08-22 15:00:00
21314,GS,EU/CALL,1093,14.9,2020-01-24,1.845,10,0.212,3.922,7.16038,4.22356,50.1458,12.1212,0.589852,745620,540000,0.771429,0,70000000,2.11999997496605,2019-08-22 15:00:00
21315,MB,EU/CALL,2318,99.99,2020-02-04,-10.425,10,0.25,-10.714,36.22,10.5738,24.3993,13.1861,0.291933,451760,305000,1.79412,0,17000000,2.5,2019-08-22 15:00:00
21319,MB,EU/CALL,2318,125,2020-02-04,-38.045,5,0.075,0,241.467,13.3098,28.4923,38.4594,0.0551206,190150,1550000,4.62687,0,33500000,0.375000014901161,2019-08-22 15:00:00
21322,MB,EU/PUT,0700,295.88,2020-02-03,-10.933,10,1.27,4.959,26.1575,-6.7471,32.2609,14.7562,-0.257942,190500,14000,0.152174,0,9200000,12.6999998092651,2019-08-22 15:00:00
21327,MB,EU/CALL,1093,19.88,2020-08-04,-30.962,5,0.32,3.226,9.4875,3.67865,52.1576,41.502,0.387737,22550,0,0,0,39200000,1.59999996423721,2019-08-22 15:00:00
21328,BI,EU/CALL,1810,9.09,2020-07-24,-2.135,10,0.142,-4.054,6.26761,3.57157,43.1746,18.0899,0.569845,62076,10000,0.00666667,0,150000000,1.42000004649162,2019-08-22 15:00:00
21330,SG,EU/CALL,0293,14.3,2019-09-30,-38.298,10,0.01,0,103.4,9.92548,72.5296,39.265,0.0959911,5012,12860000,16.075,0,80000000,0.0999999977648258,2019-08-22 15:00:00
21335,BI,EU/CALL,1928,46.93,2019-10-24,-30.724,10,0.02,0,179.5,13.102,44.4755,31.2813,0.0729914,0,0,0,0,70000000,0.199999995529652,2019-08-22 15:00:00
21341,BI,EU/CALL,0700,380,2020-01-24,-14.389,100,0.119,-4.032,27.916,8.34229,31.9134,17.9711,0.298836,0,0,0,0,200000000,11.9000002741814,2019-08-22 15:00:00
21344,BP,EU/PUT,0388,250,2020-02-04,-0.636,50,0.35,4.478,14.3771,-6.39073,27.3438,7.59141,-0.444506,0,680000,1.7,0,40000000,17.4999997019768,2019-08-22 15:00:00
21346,BP,EU/CALL,2382,95,2020-02-04,10.377,50,0.47,-2.083,4.51064,3.07819,64.2962,11.7925,0.682428,0,130000,0.1625,0,80000000,23.4999999403954,2019-08-22 15:00:00
21347,SG,EU/CALL,1186,11.98,2019-09-30,-37.543,1,0.021,0,414.762,15.6263,51.9212,37.7842,0.0376753,0,68000,0.68,0,10000000,0.0209999997168779,2019-08-22 15:00:00
21349,SG,EU/CALL,1038,65.88,2019-09-30,-18.703,10,0.01,0,555,25.6671,30.0332,18.8829,0.046247,0,270000,0.9,0,30000000,0.0999999977648258,2019-08-22 15:00:00
21361,UB,EU/CALL,0293,13.68,2020-03-20,-32.302,5,0.057,-8.065,36.2807,7.10846,38.1364,35.058,0.195929,13405,20000,0.04,0,50000000,0.285000000149012,2019-08-22 15:00:00
21362,JP,EU/CALL,3969,6.46,2020-01-23,-27.668,5,0.107,0,9.45794,3.75213,73.6782,38.2411,0.396717,0,0,0,0,50000000,0.535000003874302,2019-08-22 15:00:00
21363,CS,EU/CALL,0788,2.39,2019-12-24,-29.189,1,0.048,-5.882,38.5417,7.68226,44.5228,31.7838,0.199324,3124,0,0,0,80000000,0.0480000004172325,2019-08-22 15:00:00
21364,CS,EU/CALL,0788,2.3,2019-11-26,-24.324,1,0.038,-9.524,48.6842,9.16326,42.2378,26.3784,0.188218,8008,11340000,14.175,0,80000000,0.0379999987781048,2019-08-22 15:00:00
21365,CS,EU/CALL,0700,406.08,2019-11-29,-22.24,100,0.034,-2.857,97.7059,12.8034,31.6268,23.2631,0.13104,2760,80000,0.032,0,250000000,3.4000001847744,2019-08-22 15:00:00
21368,CS,EU/CALL,1810,10.02,2020-01-24,-12.584,5,0.098,-3.922,18.1633,6.65031,38.0392,18.0899,0.366141,168260,2064000,2.064,0,100000000,0.489999987185001,2019-08-22 15:00:00
21369,CS,EU/CALL,0867,9.08,2020-01-23,3.301,5,0.335,9.836,5.60597,3.37215,67.8237,14.5367,0.601528,13375,0,0,0,40000000,1.67500004172325,2019-08-22 15:00:00
21370,CS,EU/CALL,2318,108.98,2019-11-22,-20.353,10,0.062,-6.061,146.048,15.3325,28.6277,21.0381,0.104982,0,0,0,0,150000000,0.61999998986721,2019-08-22 15:00:00
21375,CS,EU/CALL,2186,7.28,2020-02-28,-24.02,5,0.187,-4.103,6.27807,2.98737,82.784,39.9489,0.475841,71028,15000,0.0375,0,40000000,0.935000032186508,2019-08-22 15:00:00
21383,GS,EU/CALL,0005,68.05,2020-03-24,-19.701,10,0.035,0,162.429,14.9818,20.3026,20.3166,0.0922361,0,8504000,10.63,0,80000000,0.350000001490116,2019-08-22 15:00:00
21384,SG,EU/CALL,1997,52,2019-09-30,-16.461,10,0.015,0,297.667,22.4883,31.0865,16.7973,0.0755486,0,290000,1.16,0,25000000,0.149999996647239,2019-08-22 15:00:00
21389,MB,EU/CALL,1288,4.5,2020-06-30,-50.502,1,0.032,0,93.4375,8.20289,34.8837,51.5719,0.0877901,0,656000,3.54595,0,18500000,0.0320000015199184,2019-08-22 15:00:00
21397,GS,EU/CALL,0175,11.82,2020-01-08,0.505,10,0.156,36.842,7.61538,4.35927,52.0605,12.6263,0.57243,1303260,340000,0.425,0,80000000,1.56000003218651,2019-08-22 15:00:00
21398,GS,EU/CALL,0386,5.56,2019-12-20,-20.086,1,0.03,-9.091,154.333,15.2746,25.8523,20.7343,0.0989713,31690,11862000,16.9457,0,70000000,0.0299999993294477,2019-08-22 15:00:00
21408,UB,EU/PUT,1810,8.38,2020-03-24,-5.843,5,0.19,-3.061,9.36842,-3.37918,45.5885,16.5169,-0.360699,222303,500000,1.25,0,40000000,0.949999988079071,2019-08-22 15:00:00
21409,MB,EU/CALL,1928,49.88,2020-02-04,-38.942,5,0.103,-10.435,69.7087,8.40376,41.2859,40.376,0.120555,196506,100000,0.333333,0,30000000,0.515000000596046,2019-08-22 15:00:00
21410,MB,EU/PUT,1928,35.88,2020-02-04,-0.056,10,0.385,4.054,9.32468,-4.88433,33.0027,10.7799,-0.523807,0,0,0,0,36000000,3.84999990463257,2019-08-22 15:00:00
21411,MB,EU/PUT,1398,4.9,2020-03-03,-0.407,1,0.36,10.769,13.6667,-6.10974,26.3554,7.72358,-0.447054,0,350000,0.875,0,40000000,0.360000014305115,2019-08-22 15:00:00
21418,MB,EU/CALL,1299,93.88,2019-11-08,-23.041,10,0.029,-25.641,263.103,17.87,28.4895,23.4207,0.0679199,19618,2000000,5.55556,0,36000000,0.28999999165535,2019-08-22 15:00:00
21425,MB,EU/CALL,1299,96.88,2021-08-03,-26.972,50,0.154,-4.348,9.90909,3.84299,34.9888,37.0642,0.387824,547640,20000,0.05,0,40000000,7.69999995827675,2019-08-22 15:00:00
21429,MB,EU/PUT,0992,5.28,2020-03-03,-0.938,1,0.67,0,7.95522,-3.42424,44.3147,13.5084,-0.430439,0,0,0,0,23600000,0.670000016689301,2019-08-22 15:00:00
21430,MB,EU/CALL,1336,48.88,2020-05-05,-40.258,10,0.134,-2.899,26.0075,5.75304,41.8424,44.1033,0.221207,0,111000,0.327434,0,33900000,1.3400000333786,2019-08-22 15:00:00
21432,MB,EU/PUT,0388,208.88,2020-02-04,-16.979,10,0.385,11.594,65.3506,-9.24718,28.3876,18.5095,-0.141501,7710,2850000,10.9615,0,26000000,3.84999990463257,2019-08-22 15:00:00
21433,MB,EU/CALL,0027,61.88,2020-02-04,-26.415,10,0.103,-15.574,47.5243,8.56738,35.7795,28.5189,0.180274,128970,720000,3,0,24000000,1.03000000119209,2019-08-22 15:00:00
21434,MB,EU/CALL,0027,75,2021-07-05,-53.218,10,0.365,-6.41,13.411,3.89692,40.7246,60.6742,0.290577,730900,0,0,0,11000000,3.65000009536743,2019-08-22 15:00:00
21435,MB,EU/CALL,0012,47.75,2020-01-03,-27.503,9.091,0.044,-30.159,93.6241,11.1705,32.6086,28.5714,0.119312,5300,100000,0.192308,0,52000000,0.400003980376482,2019-08-22 15:00:00
21436,CS,EU/CALL,0005,68.05,2020-03-24,-19.701,10,0.036,-10,157.917,14.8353,20.4438,20.3342,0.0939436,0,2496000,3.12,0,80000000,0.359999984502792,2019-08-22 15:00:00
21437,CS,EU/CALL,0881,25.3,2020-01-03,-4.545,10,0.285,0,8.49123,4.39808,55.9361,16.3223,0.517955,65700,0,0,0,50000000,2.84999996423721,2019-08-22 15:00:00
21439,JP,EU/CALL,0813,27.72,2019-11-01,-26,10,0.055,0,40,7.88891,59.3455,28.5,0.197223,0,0,0,0,70000000,0.549999997019768,2019-08-22 15:00:00
21442,JP,EU/CALL,2186,6.86,2020-02-03,-16.865,5,0.168,-5.085,6.9881,3.34667,75.7158,31.1755,0.47891,116250,120000,0.15,0,80000000,0.839999988675117,2019-08-22 15:00:00
21445,BI,EU/CALL,1398,6.4,2019-12-23,-30.081,1,0.029,-6.452,169.655,13.432,29.8751,30.6707,0.0791726,0,0,0,0,70000000,0.028999999165535,2019-08-22 15:00:00
21446,GS,EU/CALL,2822,15.4,2019-12-20,-5.335,5,0.09,-2.174,32.4889,11.0952,26.0365,8.41313,0.341507,131930,0,0,0,100000000,0.450000017881393,2019-08-22 15:00:00
21465,GS,EU/CALL,2318,102.55,2019-12-24,-13.252,10,0.151,-1.307,59.9669,12.7657,25.5425,14.9199,0.212879,212270,0,0,0,100000000,1.50999993085861,2019-08-22 15:00:00
21467,CS,EU/PUT,HSI,28457,2019-10-30,9.321,9000,0.305,5.172,9.48297,-7.72262,22.2629,1.22455,-0.814367,0,0,0,0,150000000,2745.00006437302,2019-08-22 15:00:00
21469,MB,EU/CALL,0778,12.88,2020-07-03,-36.876,5,0.172,-8.021,10.9419,3.83976,54.0157,46.0149,0.350924,43000,0,0,0,33200000,0.860000029206276,2019-08-22 15:00:00
21470,MB,EU/CALL,0823,118.88,2020-04-02,-28.173,5,0.26,-13.333,71.3462,9.95938,27.6653,29.5741,0.139592,73963,95000,0.612903,0,15500000,1.29999995231628,2019-08-22 15:00:00
21475,MB,EU/CALL,0388,400,2020-12-31,-58.983,100,0.058,-1.695,43.3793,6.11743,32.8236,61.2878,0.141022,115120,160000,0.228571,0,70000000,5.79999983310699,2019-08-22 15:00:00
21476,MB,EU/CALL,1810,8.88,2020-01-03,0.225,5,0.177,-2.747,10.0565,5.58223,40.2973,9.7191,0.555087,14540,185000,0.468354,0,39500000,0.885000005364418,2019-08-22 15:00:00
21477,MB,EU/CALL,1810,9.99,2020-02-04,-12.247,1,0.56,5.66,15.8929,6.13604,39.3962,18.5393,0.386088,156250,145400,1.38476,0,10500000,0.560000002384186,2019-08-22 15:00:00
21478,UB,EU/CALL,0135,8.48,2020-01-30,-24.706,1,0.241,3.879,28.2158,7.06786,40.4516,28.25,0.250493,0,0,0,0,20000000,0.24099999666214,2019-08-22 15:00:00
21479,JP,EU/PUT,HSI,26700,2019-12-30,2.571,7000,0.236,6.306,15.7571,-9.00243,19.6946,3.77538,-0.571325,11700,0,0,0,400000000,1652.00001001358,2019-08-22 15:00:00
21480,JP,EU/PUT,0992,5.85,2020-01-31,9.756,1,0.9,1.124,5.92222,-3.53395,39.2668,7.12946,-0.596727,0,0,0,0,40000000,0.899999976158142,2019-08-22 15:00:00
21482,HT,EU/CALL,3188,51.93,2019-12-24,-21.049,5,0.081,-6.897,105.926,13.5893,26.6405,21.993,0.128291,385372,0,0,0,100000000,0.405000001192093,2019-08-22 15:00:00
21484,GS,EU/CALL,1810,8.59,2020-05-22,3.483,10,0.143,-2.721,6.22378,3.82606,41.348,12.5843,0.614749,346516,2516000,2.516,0,100000000,1.4300000667572,2019-08-22 15:00:00
21486,GS,EU/CALL,0788,2.3,2019-11-26,-24.324,1,0.038,-7.317,48.6842,9.16326,42.2378,26.3784,0.188218,0,0,0,0,80000000,0.0379999987781048,2019-08-22 15:00:00
21487,BI,EU/CALL,0700,360.2,2019-12-31,-8.429,100,0.144,-4.636,23.0694,8.54841,31.0379,12.7634,0.370551,47920,140000,0.07,0,200000000,14.3999993801117,2019-08-22 15:00:00
21488,BI,EU/CALL,0700,412.2,2019-11-26,-24.082,100,0,0,103.812,12.6148,33.1863,25.0452,0.121516,0,0,0,0,200000000,0,2019-08-22 15:00:00
21491,BI,EU/PUT,0700,319.8,2020-02-25,-3.733,100,0.216,2.37,15.3796,-5.8873,29.645,10.2348,-0.382798,177670,0,0,0,200000000,21.6000005602837,2019-08-22 15:00:00
21492,BI,EU/PUT,0700,335.68,2019-12-23,1.048,100,0,0,13.3952,-6.50695,29.8762,6.41782,-0.485769,0,0,0,0,200000000,0,2019-08-22 15:00:00
21493,BI,EU/CALL,0388,288.2,2020-02-24,-14.547,100,0.082,-1.205,30.6829,8.79468,27.8878,17.806,0.286631,0,0,0,0,200000000,8.20000022649765,2019-08-22 15:00:00
21497,BI,EU/CALL,0388,300.2,2020-05-26,-19.316,100,0.098,-1.01,25.6735,7.15274,29.8947,23.2114,0.278605,0,0,0,0,200000000,9.79999974370003,2019-08-22 15:00:00
21498,BI,EU/PUT,0388,240.68,2020-02-25,-4.34,50,0.345,1.471,14.5855,-5.46145,31.9607,11.1963,-0.374444,0,0,0,0,100000000,17.2499999403954,2019-08-22 15:00:00
21500,BI,EU/PUT,0388,259.39,2020-03-30,3.096,100,0.28,1.818,8.98571,-4.46302,30.7425,8.03259,-0.496679,0,0,0,0,200000000,28.0000001192093,2019-08-22 15:00:00
21503,BI,EU/CALL,0939,7.29,2019-12-18,-26.343,1,0.039,0,147.949,13.7389,28.8838,27.0191,0.0928628,0,0,0,0,70000000,0.0390000008046627,2019-08-22 15:00:00
21504,JP,EU/CALL,0699,7.69,2020-08-11,-36.106,10,0.057,-3.39,9.91228,3.67187,51.5123,46.1947,0.370436,0,800000,1.33333,0,60000000,0.570000000298023,2019-08-22 15:00:00
21505,BI,EU/CALL,1810,10.02,2020-01-24,-12.584,5,0.1,-6.542,17.8,6.56416,38.4927,18.2022,0.368773,156258,709000,0.709,0,100000000,0.500000007450581,2019-08-22 15:00:00
21507,BI,EU/CALL,0788,2.09,2019-12-30,-12.973,1,0.097,0,19.0722,6.80448,40.9092,18.2162,0.356776,103776,1300000,1.625,0,80000000,0.097000002861023,2019-08-22 15:00:00
21508,BI,EU/CALL,0788,2.29,2019-11-26,-23.784,1,0.053,-1.852,34.9057,7.94253,47.3131,26.6486,0.227543,0,0,0,0,80000000,0.0529999993741512,2019-08-22 15:00:00
21510,BI,EU/CALL,0788,2.39,2019-12-31,-29.189,1,0.062,0,29.8387,6.85291,47.7421,32.5405,0.229665,0,0,0,0,80000000,0.061999998986721,2019-08-22 15:00:00
21512,HS,EU/CALL,0788,2.39,2019-12-30,-29.189,1,0.051,-5.556,36.2745,7.47478,44.4256,31.9459,0.206062,303782,0,0,0,80000000,0.0509999990463257,2019-08-22 15:00:00
21514,HS,EU/CALL,1810,10.02,2020-01-24,-12.584,5,0.099,-1.98,17.9798,6.60691,38.2661,18.1461,0.367463,4572940,3655000,4.56875,0,80000000,0.494999997317791,2019-08-22 15:00:00
21516,HS,EU/CALL,1810,9.09,2020-07-27,-2.135,10,0.129,-1.527,6.89922,3.87319,39.1498,16.6292,0.561395,3156530,5598000,6.9975,0,80000000,1.28999993205071,2019-08-22 15:00:00
21517,HS,EU/CALL,0941,73.88,2020-01-31,-11.601,10,0.15,-9.639,44.1333,10.8466,26.0472,13.8671,0.245769,4378430,60000,0.15,0,40000000,1.50000005960464,2019-08-22 15:00:00
21519,HS,EU/CALL,0788,2.18,2020-01-31,-17.838,1,0.112,-4.274,16.5179,5.77613,44.962,23.8919,0.34969,57664,112000,0.224,0,50000000,0.112000003457069,2019-08-22 15:00:00
21520,UB,EU/CALL,2319,36.88,2020-01-29,-14.003,10,0.204,6.25,15.8578,5.94799,42.1423,20.3091,0.375082,4616230,580000,0.828571,0,70000000,2.03999996185303,2019-08-22 15:00:00
21522,JP,EU/PUT,0388,240.8,2020-02-28,-4.293,50,0.29,1.754,17.3517,-6.41166,27.6683,10.0556,-0.369511,31900,0,0,0,200000000,14.4999995827675,2019-08-22 15:00:00
21524,JP,EU/PUT,0066,51.15,2020-02-28,7.233,10,0.51,8.511,9.35294,-6.1277,20.9948,3.45912,-0.655163,10200,35000,0.0583333,0,60000000,5.09999990463257,2019-08-22 15:00:00
21529,HT,EU/CALL,3969,6.39,2020-01-17,-26.285,5,0.093,-1.064,10.8817,4.11577,68.2648,35.4743,0.378228,0,300000,0.5,0,60000000,0.465000011026859,2019-08-22 15:00:00
21530,HT,EU/CALL,0066,58,2020-04-03,-21.593,10,0.154,-8.333,30.974,7.72264,31.2306,24.8218,0.249326,2512380,1005000,2.5125,0,40000000,1.53999999165535,2019-08-22 15:00:00
21533,SG,EU/CALL,2883,7.79,2019-10-09,10.563,10,0.108,66.154,8.06481,6.4329,40.3826,1.83697,0.79765,862980,3700000,3.7,0,100000000,1.08000002801418,2019-08-22 15:00:00
21535,SG,EU/CALL,1186,8.28,2019-12-31,4.937,10,0.108,0,8.06481,5.08807,41.1619,7.46269,0.630898,0,10000,0.00833333,0,120000000,1.08000002801418,2019-08-22 15:00:00
21546,GS,EU/CALL,0700,380.2,2020-03-26,-14.449,100,0.15,-1.961,22.1467,7.28817,30.2624,18.9645,0.329087,786900,3200000,2.13333,0,150000000,15.0000005960464,2019-08-22 15:00:00
21547,GS,EU/CALL,0939,6.81,2019-12-24,-18.024,1,0.054,-3.571,106.852,14.6508,24.0514,18.9601,0.137113,174650,1440000,1.8,0,80000000,0.0540000014007092,2019-08-22 15:00:00
21549,UB,EU/CALL,3333,25,2020-02-17,-38.735,10,0.065,-9.722,27.7231,5.98763,48.1836,42.3418,0.21598,0,3250000,8.125,0,40000000,0.649999976158142,2019-08-22 15:00:00
21550,UB,EU/CALL,2840,1221,2020-01-02,-9.901,100,0.242,-1.224,45.9091,12.5349,22.7076,12.0792,0.273038,653710,15053000,50.1767,0,30000000,24.1999998688698,2019-08-22 15:00:00
21554,JP,EU/CALL,2840,1060.06,2020-05-29,4.585,500,0.285,-1.724,7.79649,4.9055,29.4181,8.24122,0.629193,0,650000,1.625,0,40000000,142.499998211861,2019-08-22 15:00:00
21555,JP,EU/CALL,0390,6.5,2019-12-05,-25.969,1,0.072,-13.253,71.6667,10.5201,36.9835,27.3643,0.146793,288,37000,0.0925,0,40000000,0.0719999969005585,2019-08-22 15:00:00
